#
# Moose Lake
# 11	Moose Lake	Chironomid transfer function	Global Avg. RMSEP	61.4	-143.6	437	50	Summer	Clegg et al., 2010 (15)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
61.00	13.9900	1997.76	13.99	2036.04	207.53
62.00	13.8000	2066.73	13.80	2102.41	217.33
63.00	13.7900	2135.88	13.79	2168.70	225.00
64.00	14.1800	2204.96	14.18	2234.92	230.74
65.00	13.8100	2273.74	13.81	2301.07	234.69
66.00	14.1400	2341.97	14.14	2367.16	236.94
67.00	13.5700	2409.40	13.57	2433.19	237.54
68.00	13.9800	2475.81	13.98	2499.16	236.50
69.00	13.6800	2540.94	13.68	2565.06	233.78
71.00	13.9200	2666.40	13.92	2696.67	223.07
73.00	13.6500	2783.86	13.65	2827.96	204.28
78.00	14.1800	3029.89	14.18	3151.45	87.31
80.00	13.6200	3107.95	13.62	3191.23	108.96
81.00	14.2900	3160.55	14.29	3210.40	117.19
83.00	13.9700	3208.62	13.97	3248.47	130.41
84.00	13.5800	3238.40	13.58	3267.41	135.72
85.00	13.9600	3266.53	13.96	3286.31	140.30
86.00	13.4200	3293.18	13.42	3305.18	144.23
87.00	13.9600	3318.49	13.96	3324.02	147.56
88.00	13.7200	3342.62	13.72	3342.83	150.32
89.00	14.0600	3365.70	14.06	3361.61	152.56
90.00	14.5000	3387.90	14.50	3380.37	154.28
91.00	13.6300	3409.36	13.63	3399.11	155.51
92.00	14.3600	3430.24	14.36	3417.83	156.26
93.00	14.3000	3450.68	14.30	3436.53	156.54
94.00	14.3800	3470.83	14.38	3455.21	156.35
95.00	14.1800	3490.85	14.18	3473.87	155.68
96.00	14.2400	3510.89	14.24	3492.51	154.53
97.00	13.8800	3531.09	13.88	3511.13	152.89
98.00	14.1000	3551.60	14.10	3529.73	150.74
99.00	14.0300	3572.59	14.03	3548.30	148.05
100.00	13.8800	3594.19	13.88	3566.86	144.81
101.00	14.1800	3616.56	14.18	3585.38	140.96
102.00	13.9000	3639.85	13.90	3603.89	136.45
103.00	13.9200	3664.20	13.92	3622.36	131.22
104.00	14.4100	3689.78	14.41	3640.79	125.17
105.00	13.7900	3716.72	13.79	3659.18	118.17
106.00	14.0000	3791.06	14.00	3677.53	110.03
110.00	13.9700	3876.92	13.97	3748.85	53.85
111.00	14.3200	3912.63	14.32	3790.59	90.54
112.00	13.8100	3948.06	13.81	3830.80	113.41
113.00	13.9400	3983.24	13.94	3870.74	130.50
114.00	13.0200	4018.23	13.02	3910.51	143.94
115.00	14.2600	4053.07	14.26	3950.17	154.69
117.00	14.4000	4122.47	14.40	4029.24	170.08
119.00	14.3100	4191.82	14.31	4108.05	178.98
120.00	14.6500	4226.57	14.65	4147.37	181.32
121.00	14.8300	4261.45	14.83	4186.63	182.35
122.00	14.4800	4296.50	14.48	4225.84	182.06
123.00	14.2700	4349.47	14.27	4264.98	180.47
125.00	14.7400	4403.06	14.74	4343.07	173.17
126.00	14.3900	4439.21	14.39	4381.99	167.26
127.00	14.3700	4475.76	14.37	4420.79	159.62
128.00	13.7800	4512.73	13.78	4459.44	149.96
134.00	14.8400	4737.49	14.84	4699.12	180.70
135.00	14.6700	4775.01	14.67	4739.51	190.76
136.00	14.0400	4812.57	14.04	4779.83	199.62
137.00	14.0900	4850.16	14.09	4820.09	207.43
138.00	14.1500	4887.80	14.15	4860.30	214.32
139.00	14.5600	4944.34	14.56	4900.48	220.36
141.00	14.9100	5000.99	14.91	4980.72	230.19
142.00	14.1900	5038.84	14.19	5020.80	234.07
143.00	14.1200	5076.75	14.12	5060.85	237.31
144.00	13.9500	5133.75	13.95	5100.87	239.93
153.00	13.7400	5460.61	13.74	5460.04	237.50
154.00	14.3200	5499.59	14.32	5499.84	234.30
155.00	14.9200	5538.68	14.92	5539.61	230.45
156.00	14.2500	5577.92	14.25	5579.35	225.92
160.00	13.1900	5736.26	13.19	5738.03	199.98
161.00	13.4000	5776.23	13.40	5777.61	191.13
162.00	14.2700	5816.36	14.27	5817.14	181.07
163.00	14.0600	5856.66	14.06	5856.62	169.57
164.00	13.7100	5897.13	13.71	5896.02	156.33
165.00	13.7900	5937.78	13.79	5935.33	140.81
166.00	13.6800	5978.61	13.68	5974.49	122.13
167.00	14.2800	6007.66	14.28	6013.38	98.39
