#
# MD98-2181
# 63	MD98-2181	Mg/Ca (G.ruber)	Anand et al., 2003 (8)	6.3	125.8	-2114	50	Annual*	Stott et al., 2007 (58)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
697.00	5.41	7280.70	29.51	7160.76	172.58
699.00	5.57	7314.50	29.84	7191.93	161.43
701.00	5.42	7348.30	29.52	7223.10	149.21
703.00	5.57	7382.20	29.83	7254.28	135.65
705.00	5.50	7416.20	29.69	7285.45	120.30
709.00	5.70	7484.20	30.08	7347.81	80.25
711.00	5.21	7518.30	29.10	7379.01	49.51
717.00	5.44	7621.00	29.57	7429.12	87.17
721.00	5.51	7689.70	29.72	7462.42	101.13
725.00	5.72	7758.70	30.12	7495.71	110.21
733.00	5.24	7897.20	29.15	7562.26	117.55
736.00	5.78	7949.40	30.24	7587.20	117.02
737.00	5.63	7966.80	29.96	7595.51	116.45
741.00	5.40	8036.60	29.50	7628.76	112.11
745.00	4.92	8106.60	28.46	7661.99	104.08
749.00	5.40	8176.90	29.49	7695.20	91.38
755.00	5.24	8282.70	29.16	7744.88	56.07
759.00	5.63	8353.40	29.95	7840.30	124.97
761.00	5.64	8388.90	29.97	7888.01	146.47
763.00	5.41	8424.40	29.50	7935.73	164.46
767.00	5.65	8495.60	29.99	8031.16	193.66
771.00	5.46	8567.00	29.61	8126.59	216.78
779.00	5.45	8710.50	29.58	8317.45	251.16
786.00	5.25	8836.60	29.18	8484.45	272.03
791.00	5.43	8927.10	29.54	8603.74	282.83
794.00	5.45	8981.60	29.59	8675.31	287.87
799.00	5.18	9072.60	29.03	8794.60	294.03
801.00	5.74	9109.10	30.17	8842.32	295.75
803.00	4.96	9145.60	28.54	8890.03	297.05
807.00	5.29	9218.80	29.26	8985.47	298.43
811.00	5.48	9292.30	29.66	9080.90	298.20
815.00	5.35	9365.90	29.39	9176.33	296.34
819.00	5.54	9439.70	29.78	9271.76	292.82
823.00	5.71	9513.70	30.11	9367.19	287.60
827.00	5.53	9587.90	29.74	9462.63	280.55
831.00	5.91	9662.30	30.50	9558.06	271.56
836.00	5.14	9755.50	28.93	9677.35	257.25
839.00	5.77	9811.60	30.23	9748.93	246.79
843.00	5.45	9886.60	29.58	9844.36	230.29
847.00	5.42	9961.70	29.52	9939.79	210.21
851.00	5.71	10037.00	30.10	10035.23	185.36
855.00	5.75	10113.00	30.18	10130.66	153.44
859.00	5.90	10188.00	30.47	10226.10	108.18
861.00	5.57	10226.00	29.83	10273.82	72.51
863.00	5.59	10264.00	29.87	10315.86	103.42
867.00	5.59	10340.00	29.87	10400.02	142.89
869.00	5.36	10378.00	29.40	10442.10	157.48
871.00	6.12	10416.00	30.89	10484.19	169.92
875.00	5.56	10493.00	29.81	10568.37	189.97
879.00	5.68	10569.00	30.04	10652.55	205.12
885.00	5.66	10685.00	30.02	10778.84	220.81
886.00	5.39	10704.00	29.47	10799.88	222.71
891.00	5.58	10800.00	29.86	10905.13	229.52
893.00	5.10	10839.00	28.85	10947.22	231.02
895.00	5.70	10877.00	30.08	10989.32	231.87
897.00	5.39	10916.00	29.47	11031.42	232.04
899.00	5.73	10955.00	30.15	11073.52	231.56
901.00	5.26	10994.00	29.20	11115.62	230.42
903.00	5.65	11033.00	29.99	11157.73	228.59
905.00	5.38	11071.00	29.45	11199.83	226.08
907.00	5.26	11110.00	29.19	11241.93	222.85
909.00	5.21	11149.00	29.09	11284.04	218.87
911.00	5.41	11188.00	29.51	11326.15	214.10
913.00	5.44	11227.00	29.57	11368.26	208.48
915.00	5.69	11266.00	30.07	11410.37	201.93
917.00	5.41	11306.00	29.51	11452.48	194.35
919.00	5.67	11345.00	30.02	11494.61	185.57
921.00	6.07	11384.00	30.78	11554.72	190.04
925.00	5.23	11462.00	29.13	11709.88	229.68
929.00	5.98	11541.00	30.63	11864.84	272.06
933.00	5.26	11620.00	29.19	12019.68	315.45
935.00	5.19	11659.00	29.04	12097.06	337.12
