#
# Vostok, Antarctica
# 50	Vostok, Antarctica	Ice Core dD	±30% uncertainty	-78.5	108	3500	40	Annual*	Petit et al., 1999 (47)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
18100	-436.8	7220	-55.04	7220	144.4
18200	-437.1	7267	-55.11	7267	145.3
18300	-438.1	7315	-55.29	7315	146.3
18400	-441.2	7364	-55.81	7364	147.3
18500	-439.7	7413	-55.58	7413	148.3
18600	-436.0	7462	-54.98	7462	149.2
18700	-436.2	7509	-55.03	7509	150.2
18800	-433.1	7555	-54.52	7555	151.1
18900	-436.0	7602	-55.02	7602	152.0
19000	-435.7	7649	-54.98	7649	153.0
19100	-436.0	7697	-55.04	7697	153.9
19200	-440.0	7745	-55.72	7745	154.9
19300	-439.0	7794	-55.57	7794	155.9
19400	-440.9	7844	-55.90	7844	156.9
19500	-441.0	7894	-55.93	7894	157.9
19600	-439.5	7944	-55.69	7944	158.9
19700	-438.5	7994	-55.54	7994	159.9
19800	-439.0	8043	-55.64	8043	160.9
19900	-433.3	8091	-54.70	8091	161.8
20000	-422.6	8135	-52.94	8135	162.7
20100	-431.4	8178	-54.41	8178	163.6
20200	-440.1	8226	-55.87	8226	164.5
20300	-439.5	8276	-55.78	8276	165.5
20400	-438.0	8325	-55.55	8325	166.5
20500	-435.9	8374	-55.21	8374	167.5
20600	-436.1	8422	-55.26	8422	168.4
20700	-437.6	8471	-55.52	8471	169.4
20800	-438.3	8520	-55.65	8520	170.4
20900	-438.4	8569	-55.68	8569	171.4
21000	-438.6	8619	-55.73	8619	172.4
21100	-437.5	8668	-55.56	8668	173.4
21200	-432.0	8716	-54.66	8716	174.3
21300	-433.2	8763	-54.87	8763	175.3
21400	-438.8	8811	-55.81	8811	176.2
21500	-437.0	8861	-55.53	8861	177.2
21600	-437.0	8910	-55.54	8910	178.2
21700	-439.0	8960	-55.88	8960	179.2
21800	-436.5	9009	-55.48	9009	180.2
21900	-436.0	9058	-55.41	9058	181.2
22000	-437.1	9107	-55.60	9107	182.1
22100	-436.5	9156	-55.51	9156	183.1
22200	-434.1	9204	-55.13	9204	184.1
22300	-431.7	9252	-54.74	9252	185.0
22400	-433.0	9298	-54.97	9298	186.0
22500	-435.5	9346	-55.39	9346	186.9
22600	-438.0	9396	-55.82	9396	187.9
22700	-437.2	9445	-55.70	9445	188.9
22800	-433.9	9494	-55.16	9494	189.9
22900	-433.8	9542	-55.16	9542	190.8
23000	-430.2	9589	-54.57	9589	191.8
23100	-429.6	9635	-54.49	9635	192.7
23200	-435.4	9682	-55.46	9682	193.6
23300	-437.4	9732	-55.80	9732	194.6
23400	-437.6	9782	-55.85	9782	195.6
23500	-436.9	9831	-55.74	9831	196.6
23600	-434.5	9881	-55.36	9881	197.6
23700	-434.5	9929	-55.37	9929	198.6
23800	-436.1	9978	-55.65	9978	199.6
23900	-433.8	10027	-55.28	10027	200.5
24000	-434.9	10075	-55.47	10075	201.5
24100	-435.5	10124	-55.58	10124	202.5
24200	-430.0	10172	-54.69	10172	203.4
24300	-428.7	10218	-54.48	10218	204.4
24400	-432.8	10265	-55.18	10265	205.3
24500	-439.5	10315	-56.30	10315	206.3
24600	-437.4	10366	-55.97	10366	207.3
